Div,Date,Time,Day_Time,HomeTeam,AwayTeam,FTR,HTR
PL,16/12/2023,17:30,Tarde,Burnley,Everton,A,A
PL,17/12/2023,14:00,Tarde,Arsenal,Brighton,H,D
PL,17/12/2023,14:00,Tarde,Brentford,Aston Villa,A,H
PL,17/12/2023,14:00,Tarde,West Ham,Wolves,H,H
PL,17/12/2023,16:30,Tarde,Liverpool,Man United,D,D
PL,21/12/2023,20:00,Noche,Crystal Palace,Brighton,D,H
PL,22/12/2023,20:00,Noche,Aston Villa,Sheffield United,D,D
PL,23/12/2023,12:30,Mañana,West Ham,Man United,H,D
PL,23/12/2023,15:00,Tarde,Fulham,Burnley,A,D
PL,23/12/2023,15:00,Tarde,Luton,Newcastle,H,H
PL,23/12/2023,15:00,Tarde,Nott'm Forest,Bournemouth,A,D
PL,23/12/2023,15:00,Tarde,Tottenham,Everton,H,H
PL,23/12/2023,17:30,Tarde,Liverpool,Arsenal,D,D
PL,24/12/2023,13:00,Mañana,Wolves,Chelsea,H,D
PL,26/12/2023,12:30,Mañana,Newcastle,Nott'm Forest,A,D
PL,26/12/2023,15:00,Tarde,Bournemouth,Fulham,H,H
PL,26/12/2023,15:00,Tarde,Sheffield United,Luton,A,A
PL,26/12/2023,17:30,Tarde,Burnley,Liverpool,A,A
PL,26/12/2023,20:00,Noche,Man United,Aston Villa,H,A
PL,27/12/2023,19:30,Noche,Brentford,Wolves,A,A
PL,27/12/2023,19:30,Noche,Chelsea,Crystal Palace,H,D
PL,27/12/2023,20:15,Noche,Everton,Man City,A,H
PL,28/12/2023,19:30,Noche,Brighton,Tottenham,H,H
PL,28/12/2023,20:15,Noche,Arsenal,West Ham,A,A
PL,30/12/2023,12:30,Mañana,Luton,Chelsea,A,A
PL,30/12/2023,15:00,Tarde,Aston Villa,Burnley,H,H
PL,30/12/2023,15:00,Tarde,Crystal Palace,Brentford,H,H
PL,30/12/2023,15:00,Tarde,Man City,Sheffield United,H,H
PL,30/12/2023,15:00,Tarde,Wolves,Everton,H,H
PL,30/12/2023,17:30,Tarde,Nott'm Forest,Man United,H,D
PL,31/12/2023,14:00,Tarde,Fulham,Arsenal,H,D
PL,31/12/2023,14:00,Tarde,Tottenham,Bournemouth,H,H
PL,01/01/2024,20:00,Noche,Liverpool,Newcastle,H,D
PL,02/01/2024,19:30,Noche,West Ham,Brighton,D,D
PL,12/01/2024,19:45,Noche,Burnley,Luton,D,H
PL,13/01/2024,12:30,Mañana,Chelsea,Fulham,H,H
PL,13/01/2024,17:30,Tarde,Newcastle,Man City,A,H
PL,14/01/2024,14:00,Tarde,Everton,Aston Villa,D,D
PL,14/01/2024,16:30,Tarde,Man United,Tottenham,D,H
PL,20/01/2024,12:30,Mañana,Arsenal,Crystal Palace,H,H
PL,20/01/2024,17:30,Tarde,Brentford,Nott'm Forest,H,D
PL,21/01/2024,14:00,Tarde,Sheffield United,West Ham,D,D
PL,21/01/2024,16:30,Tarde,Bournemouth,Liverpool,A,D
PL,22/01/2024,19:45,Noche,Brighton,Wolves,D,D
PL,30/01/2024,19:30,Noche,Nott'm Forest,Arsenal,A,D
PL,30/01/2024,19:45,Noche,Fulham,Everton,D,D
PL,30/01/2024,19:45,Noche,Luton,Brighton,H,H
PL,30/01/2024,20:00,Noche,Crystal Palace,Sheffield United,H,D
PL,30/01/2024,20:15,Noche,Aston Villa,Newcastle,A,A
PL,31/01/2024,19:30,Noche,Man City,Burnley,H,H
PL,31/01/2024,19:30,Noche,Tottenham,Brentford,H,A
